City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Paracuru,BR,2022-01-31 19:03:52,-3.41,-39.0306,87.82,67,27,14.09
296,Makat,KZ,2022-01-31 19:03:52,47.6469,53.3463,30.38,92,100,11.39
297,Mosquera,CO,2022-01-31 19:03:53,4.7059,-74.2302,66.29,52,75,13.8
298,Baruun-Urt,MN,2022-01-31 19:03:53,46.6806,113.2792,-10.08,95,5,5.37
299,Alta Floresta,BR,2022-01-31 18:59:56,-9.8756,-56.0861,87.62,62,40,3.44
300,Hasaki,JP,2022-01-31 19:03:54,35.7333,140.8333,32.4,40,7,13.71
301,Ulladulla,AU,2022-01-31 19:03:54,-35.35,150.4667,68.9,93,2,3.18
302,Jodhpur,IN,2022-01-31 19:03:55,26.2867,73.03,66.85,55,0,4.56
303,Tanggu,CN,2022-01-31 19:03:55,39.0211,117.6469,17.56,41,0,12.82
304,Inirida,CO,2022-01-31 19:03:56,3.8653,-67.9239,95.25,30,70,3.18
305,Cervo,ES,2022-01-31 19:03:56,43.6702,-7.4101,50.97,80,100,13.98
306,Ngunguru,NZ,2022-01-31 19:03:57,-35.6167,174.5,70.16,88,100,18.19
307,Ouadda,CF,2022-01-31 19:03:57,8.0777,22.4007,71.13,22,28,5.86
308,Hamadan,IR,2022-01-31 19:00:30,34.7992,48.5146,32.77,54,100,6.8
309,San Vicente,AR,2022-01-31 19:03:58,-26.6167,-54.1333,92.59,22,54,1.14
310,Akyab,MM,2022-01-31 19:03:59,20.15,92.9,62.33,59,25,11.12
311,Potoru,SL,2022-01-31 19:03:59,7.5072,-11.4786,81.77,62,21,7.83
312,Dolores,AR,2022-01-31 19:03:59,-36.3132,-57.6792,75.13,26,18,10.33
313,Urengoy,RU,2022-01-31 19:04:00,65.9667,78.3667,6.19,97,100,6.15
314,Nuevo Progreso,MX,2022-01-31 19:04:00,23.1667,-97.95,79.59,50,83,8.01
315,Carroll,US,2022-01-31 19:04:01,39.5501,-77.0164,35.89,46,34,1.99
316,Carnarvon,AU,2022-01-31 19:04:01,-24.8667,113.6333,78.87,73,0,20.71
317,Kholodnyy,RU,2022-01-31 19:04:02,62.7167,147.95,-1.73,99,100,3.85
318,Serro,BR,2022-01-31 19:05:02,-18.6047,-43.3794,77.16,80,100,3.49
319,Port Macquarie,AU,2022-01-31 19:05:03,-31.4333,152.9167,68.9,100,100,0.0
320,Luderitz,NA,2022-01-31 19:05:03,-26.6481,15.1594,66.81,84,10,2.89
321,Flin Flon,CA,2022-01-31 19:05:04,54.7682,-101.865,8.38,93,100,8.41
322,Jardim,BR,2022-01-31 19:05:04,-21.4803,-56.1381,96.78,27,0,8.48
323,Havoysund,NO,2022-01-31 19:05:05,70.9963,24.6622,26.83,79,100,9.26
324,Presidencia Roque Saenz Pena,AR,2022-01-31 19:05:05,-26.7852,-60.4388,105.71,7,18,8.86
325,Ilulissat,GL,2022-01-31 19:05:06,69.2167,-51.1,8.62,61,100,17.27
326,Nagato,JP,2022-01-31 19:05:06,34.3833,131.2,43.02,61,87,13.35
327,Extremoz,BR,2022-01-31 19:03:29,-5.7056,-35.3072,86.45,62,40,12.66
328,Tam Ky,VN,2022-01-31 19:00:54,15.5667,108.4833,67.98,94,100,4.99
329,Adrar,MR,2022-01-31 19:05:07,20.5022,-10.0711,79.83,12,100,12.19
330,Bethel,US,2022-01-31 19:05:08,41.3712,-73.414,31.89,41,0,0.0
331,Maturin,VE,2022-01-31 19:05:08,9.75,-63.1767,85.39,50,100,7.47
332,Concordia,AR,2022-01-31 19:05:09,-31.393,-58.0209,90.79,44,75,14.0
333,Artyom,AZ,2022-01-31 19:05:09,40.4723,50.333,46.54,68,0,22.28
334,Hurricane,US,2022-01-31 19:05:10,37.1753,-113.2899,60.6,23,96,2.21
335,Westport,US,2022-01-31 19:01:04,41.1415,-73.3579,32.85,40,100,1.01
336,Tabuk,PH,2022-01-31 19:05:11,17.4189,121.4443,68.4,96,95,3.42
337,Noumea,NC,2022-01-31 19:05:11,-22.2763,166.4572,75.18,85,100,1.5
338,Horadiz,AZ,2022-01-31 19:05:11,39.4488,47.3353,43.47,53,8,7.2
339,Susanville,US,2022-01-31 19:05:12,40.4163,-120.653,46.81,54,0,3.0
340,Souillac,MU,2022-01-31 19:02:09,-20.5167,57.5167,80.37,83,95,22.19
341,Isangel,VU,2022-01-31 19:05:13,-19.55,169.2667,77.59,91,100,12.21
342,Kudahuvadhoo,MV,2022-01-31 19:05:13,2.6708,72.8944,82.63,75,84,9.62
343,Ozernovskiy,RU,2022-01-31 19:05:14,51.5,156.5167,22.98,75,98,13.24
344,Omboue,GA,2022-01-31 19:01:36,-1.5746,9.2618,78.87,84,100,5.32
345,Pinsk,BY,2022-01-31 19:05:14,52.1229,26.0951,25.07,88,29,10.47
346,Atkarsk,RU,2022-01-31 19:01:39,51.8718,45.0078,34.21,97,100,14.41
347,Yumen,CN,2022-01-31 19:05:15,40.2833,97.2,17.19,28,100,8.63
348,Mount Isa,AU,2022-01-31 19:05:16,-20.7333,139.5,76.77,100,40,5.75
349,Sukhobezvodnoye,RU,2022-01-31 19:05:16,57.0491,44.8891,24.31,96,100,8.25
350,Bubaque,GW,2022-01-31 19:05:17,11.2833,-15.8333,79.07,78,100,15.7
351,Storforshei,NO,2022-01-31 19:05:17,66.4043,14.5233,12.65,85,0,2.3
352,Natal,BR,2022-01-31 19:04:20,-5.795,-35.2094,86.65,62,40,12.66
353,Basco,PH,2022-01-31 19:05:18,20.4487,121.9702,70.11,74,100,23.47
354,Hashtrud,IR,2022-01-31 19:05:18,37.4779,47.0508,7.07,97,100,1.41
355,Champerico,GT,2022-01-31 19:05:19,14.3,-91.9167,82.76,59,4,9.37
356,Itaituba,BR,2022-01-31 19:02:09,-4.2761,-55.9836,84.11,69,100,3.69
357,Constitucion,CL,2022-01-31 19:05:19,-35.3333,-72.4167,69.48,54,0,14.54
358,Geraldton,AU,2022-01-31 19:05:20,-28.7667,114.6,72.01,56,32,20.71
359,Yellowknife,CA,2022-01-31 19:01:28,62.456,-114.3525,-10.59,81,34,10.0
360,Ostrovnoy,RU,2022-01-31 19:05:21,68.0531,39.5131,16.88,87,100,2.89
361,Mwense,ZM,2022-01-31 19:05:22,-10.3845,28.698,65.03,94,90,3.42
362,Hovd,MN,2022-01-31 19:06:22,48.0056,91.6419,-12.82,80,15,1.97
363,Sri Aman,MY,2022-01-31 19:06:22,1.2376,111.4621,73.36,99,96,0.47
364,Danielskuil,ZA,2022-01-31 19:06:23,-28.1887,23.5395,61.97,93,100,2.66
365,Coahuayana,MX,2022-01-31 19:06:23,18.7333,-103.6833,89.08,38,0,7.49
366,Mirabad,AF,2022-01-31 19:06:24,30.4362,61.8383,55.31,33,0,3.49
367,Houston,US,2022-01-31 19:05:00,29.7633,-95.3633,62.11,85,100,5.99
368,Senekal,ZA,2022-01-31 19:06:25,-28.3197,27.6208,69.04,73,100,6.42
369,Acarau,BR,2022-01-31 19:06:25,-2.8856,-40.12,84.63,70,35,16.64
370,Tamale,GH,2022-01-31 19:06:25,9.4008,-0.8393,84.7,9,100,6.67
371,Amudat,UG,2022-01-31 19:06:26,1.95,34.95,77.83,39,100,3.67
372,Dubbo,AU,2022-01-31 19:06:26,-32.25,148.6167,68.13,94,0,4.61
373,Tarauaca,BR,2022-01-31 19:06:27,-8.1614,-70.7656,93.06,38,75,5.7
374,Shirokiy,RU,2022-01-31 19:06:27,49.758,129.523,-17.45,100,24,4.52
375,Fredericksburg,US,2022-01-31 19:03:32,38.3032,-77.4605,42.93,59,40,3.0
376,Gazli,UZ,2022-01-31 19:06:28,40.1333,63.45,38.28,64,0,9.98
377,Namibe,AO,2022-01-31 19:06:28,-15.1961,12.1522,73.18,72,99,8.37
378,Severo-Yeniseyskiy,RU,2022-01-31 19:06:29,60.3725,93.0408,-2.74,97,100,3.74
379,Altamira,BR,2022-01-31 19:06:29,-3.2033,-52.2064,79.23,91,93,4.74
380,Odweyne,SO,2022-01-31 19:06:30,9.4092,45.064,66.96,50,86,7.02
381,Yerbogachen,RU,2022-01-31 19:06:30,61.2767,108.0108,-10.48,100,99,3.04
382,Tuatapere,NZ,2022-01-31 19:06:31,-46.1333,167.6833,58.82,91,17,1.99
383,Ginir,ET,2022-01-31 19:06:31,7.1333,40.7,58.44,18,99,5.35
384,Plouzane,FR,2022-01-31 19:06:32,48.3833,-4.6167,49.08,78,100,9.22
385,Fare,PF,2022-01-31 19:06:32,-16.7,-151.0167,80.94,70,2,16.89
386,Chauk,MM,2022-01-31 19:06:33,20.8833,94.8167,62.69,48,0,1.48
387,Nahrin,AF,2022-01-31 19:04:16,36.0649,69.1334,35.91,69,3,6.31
388,Riyadh,SA,2022-01-31 19:01:54,24.6877,46.7219,64.81,39,0,18.7
389,Pangnirtung,CA,2022-01-31 19:06:33,66.1451,-65.7125,-29.02,91,97,2.46
390,Khuzdar,PK,2022-01-31 19:06:34,27.7384,66.6434,54.63,41,0,7.27
391,Tabas,IR,2022-01-31 19:06:34,33.5959,56.9244,49.55,25,100,1.45
392,Marfino,RU,2022-01-31 19:06:35,55.7028,37.3822,30.45,91,100,6.71
393,Urumqi,CN,2022-01-31 19:06:35,43.801,87.6005,-4.85,92,75,0.0
394,Fortuna,US,2022-01-31 19:06:36,40.5982,-124.1573,52.48,81,100,3.0
395,Salinopolis,BR,2022-01-31 19:06:36,-0.6136,-47.3561,80.42,81,100,11.14
396,Aksay,RU,2022-01-31 19:06:37,47.26,39.87,35.82,92,100,11.01
397,Praia Da Vitoria,PT,2022-01-31 19:06:37,38.7333,-27.0667,60.76,81,14,19.01
398,Fairbanks,US,2022-01-31 19:02:09,64.8378,-147.7164,-18.9,75,5,2.44
399,Solnechnyy,RU,2022-01-31 19:06:38,50.7214,136.6319,-2.7,99,99,1.86
400,Tautira,PF,2022-01-31 19:01:44,-17.7333,-149.15,78.82,77,37,19.17
401,Tirau,NZ,2022-01-31 19:06:39,-37.9833,175.75,70.27,83,92,6.38
402,Rawah,IQ,2022-01-31 19:05:04,34.4816,41.9093,50.61,49,100,9.57
403,Ngatea,NZ,2022-01-31 19:06:40,-37.2833,175.5,72.05,79,92,7.67
404,Zavetnoye,RU,2022-01-31 19:06:40,47.1194,43.8903,34.75,92,99,10.83
405,Kharan,PK,2022-01-31 19:06:41,28.5833,65.4167,59.54,38,0,9.55
406,Palmerston North,NZ,2022-01-31 19:03:35,-40.35,175.6167,66.06,90,97,1.99
407,Taoudenni,ML,2022-01-31 19:07:42,22.6783,-3.9836,74.14,7,92,10.51
408,Ajaccio,FR,2022-01-31 19:07:42,42.0,8.9167,48.36,76,100,3.44
409,Paamiut,GL,2022-01-31 19:07:43,61.994,-49.6678,22.21,91,100,23.78
410,Tezu,IN,2022-01-31 19:07:43,27.9167,96.1667,55.47,72,99,2.17
411,Kawalu,ID,2022-01-31 19:07:44,-7.3817,108.2082,73.29,94,100,2.59
412,Victoria,HK,2022-01-31 19:03:55,22.2855,114.1577,57.33,86,100,1.01
413,Provideniya,RU,2022-01-31 19:07:45,64.3833,-173.3,3.6,79,84,20.2
414,Dingle,PH,2022-01-31 19:07:45,10.9995,122.6711,74.07,93,100,7.45
415,Waipawa,NZ,2022-01-31 19:07:46,-41.4122,175.5153,59.63,88,100,4.85
416,Chimore,BO,2022-01-31 19:07:46,-16.9833,-65.1333,90.61,52,97,3.69
417,Pafos,CY,2022-01-31 19:07:47,34.7667,32.4167,49.91,87,75,4.61
418,Russell,US,2022-01-31 19:07:47,32.3502,-85.1999,66.96,27,0,11.5
419,Maragogi,BR,2022-01-31 19:07:49,-9.0122,-35.2225,83.62,66,3,9.89
420,Negombo,LK,2022-01-31 19:07:49,7.2083,79.8358,78.85,100,20,4.61
421,Kilindoni,TZ,2022-01-31 19:07:50,-7.9139,39.6668,81.25,77,7,10.18
422,Urucara,BR,2022-01-31 19:07:50,-2.5364,-57.76,82.94,71,72,5.03
423,Arlit,NE,2022-01-31 19:07:52,18.7369,7.3853,62.69,13,0,12.95
424,Tambura,SS,2022-01-31 19:07:52,5.6,27.4667,78.49,19,92,5.08
425,Sao Filipe,CV,2022-01-31 19:07:53,14.8961,-24.4956,72.61,77,100,8.55
426,Hamilton,US,2022-01-31 19:07:53,39.1834,-84.5333,40.75,56,0,3.0
427,Manokwari,ID,2022-01-31 19:07:54,-0.8667,134.0833,76.41,76,100,6.73
428,Kalmunai,LK,2022-01-31 19:07:54,7.4167,81.8167,78.6,74,100,8.88
429,Ewa Beach,US,2022-01-31 19:07:55,21.3156,-158.0072,77.68,72,0,4.61
430,Pilar Do Sul,BR,2022-01-31 19:07:55,-23.8131,-47.7164,70.59,92,100,10.07
431,Yunyang,CN,2022-01-31 19:07:56,33.4474,112.7142,32.49,50,97,4.25
432,Canon City,US,2022-01-31 19:07:56,38.441,-105.2424,62.76,5,0,25.32
433,Ugoofaaru,MV,2022-01-31 19:07:57,5.6667,73.0,82.65,76,9,15.43
434,Saint-Augustin,CA,2022-01-31 19:07:57,51.226,-58.6502,16.65,86,100,8.46
435,Chihuahua,MX,2022-01-31 19:06:43,28.5,-106.0,59.83,20,0,6.13
436,Oyama,JP,2022-01-31 19:07:58,36.3,139.8,40.59,39,0,5.91
437,Kenai,US,2022-01-31 19:07:58,60.5544,-151.2583,6.03,86,0,0.0
438,College,US,2022-01-31 19:05:17,64.8569,-147.8028,-22.41,73,0,0.0
439,Te Anau,NZ,2022-01-31 19:07:59,-45.4167,167.7167,56.93,91,74,1.16
440,Martapura,ID,2022-01-31 19:07:59,-3.4167,114.85,77.09,94,99,3.44
441,Nelson Bay,AU,2022-01-31 19:08:00,-32.7167,152.15,72.0,95,16,4.92
442,Monroe,US,2022-01-31 19:07:35,43.1501,-77.6831,33.58,46,0,1.01
443,Harper,LR,2022-01-31 19:08:00,4.375,-7.7169,80.6,79,35,8.3
444,Cochrane,CA,2022-01-31 19:05:41,51.1834,-114.4687,19.2,58,100,23.35
445,Itarema,BR,2022-01-31 19:08:01,-2.9248,-39.9167,84.54,68,35,15.55
446,Salalah,OM,2022-01-31 19:06:08,17.0151,54.0924,73.49,64,0,4.61
447,Botou,CN,2022-01-31 19:08:02,38.0667,116.5667,21.92,39,0,4.92
448,Cayenne,GF,2022-01-31 19:08:02,4.9333,-52.3333,84.24,79,75,5.99
449,Walvis Bay,NA,2022-01-31 19:08:03,-22.9575,14.5053,69.1,79,100,3.11
450,Kormilovka,RU,2022-01-31 19:08:03,55.0026,74.1028,24.55,95,100,10.38
451,Leningradskiy,RU,2022-01-31 19:08:03,69.3833,178.4167,-18.74,94,28,7.83
452,Gobabis,NA,2022-01-31 19:09:04,-22.45,18.9667,68.61,85,100,6.4
453,Santa Rosa,PH,2022-01-31 19:09:04,14.3122,121.1114,78.1,77,82,12.73
454,Saint Anthony,US,2022-01-31 19:09:05,45.0205,-93.218,28.65,72,0,5.99
455,Nailsea,GB,2022-01-31 19:09:05,51.4324,-2.7585,47.32,82,75,3.0
456,Jaguey Grande,CU,2022-01-31 19:09:06,22.5269,-81.1286,72.25,32,0,10.49
457,Yulara,AU,2022-01-31 19:09:06,-25.2406,130.9889,73.24,100,100,12.66
458,Phayakkhaphum Phisai,TH,2022-01-31 19:09:07,15.5163,103.1937,77.41,63,29,10.4
459,Vilhena,BR,2022-01-31 19:09:07,-12.7406,-60.1458,68.52,97,100,4.54
460,Mazatlan,MX,2022-01-31 19:09:08,23.2167,-106.4167,80.56,70,20,1.01
461,Portoferraio,IT,2022-01-31 19:09:08,42.8115,10.3146,55.96,70,0,19.89
462,Trat,TH,2022-01-31 19:09:09,12.5,102.5,83.98,93,7,0.69
463,Chitral,PK,2022-01-31 19:09:09,35.8462,71.7858,29.23,71,61,6.71
464,Neustadt,DE,2022-01-31 19:09:10,49.7117,12.0872,35.98,91,100,1.01
465,Channel-Port Aux Basques,CA,2022-01-31 19:09:10,47.5702,-59.1367,23.41,66,100,22.62
466,Brasileia,BR,2022-01-31 19:09:11,-11.0161,-68.7481,82.8,72,99,5.57
467,Paita,PE,2022-01-31 19:09:11,-5.0892,-81.1144,86.56,66,100,12.93
468,Dunedin,NZ,2022-01-31 19:09:12,-45.8742,170.5036,64.8,86,52,15.01
469,Kloulklubed,PW,2022-01-31 19:09:12,7.0419,134.2556,81.88,76,100,18.66
470,Muisne,EC,2022-01-31 19:09:12,0.6,-80.0333,80.71,82,100,3.62
471,Marsh Harbour,BS,2022-01-31 19:05:27,26.5412,-77.0636,64.94,49,0,8.12
472,Nantucket,US,2022-01-31 19:09:13,41.2835,-70.0995,31.08,49,0,6.91
473,Mudgee,AU,2022-01-31 19:09:14,-32.5943,149.5871,62.78,90,6,2.42
474,Biltine,TD,2022-01-31 19:09:14,14.5333,20.9167,66.63,15,6,14.65
475,Tyret Pervaya,RU,2022-01-31 19:09:15,53.6703,102.3106,-18.35,100,86,1.68
476,Sainte-Maxime,FR,2022-01-31 19:09:15,43.3,6.6333,53.62,34,2,21.14
477,Ha Giang,VN,2022-01-31 19:09:16,22.8333,104.9833,53.28,90,100,0.78
478,Altar,MX,2022-01-31 19:09:17,30.7,-111.8167,66.29,17,54,2.77
479,Poshekhonye,RU,2022-01-31 19:09:17,58.4993,39.1353,22.48,94,99,8.23
480,Linxia,CN,2022-01-31 19:09:17,35.6003,103.2064,10.83,86,68,3.13
481,Misratah,LY,2022-01-31 19:08:58,32.3754,15.0925,58.42,41,0,13.98
482,Lagoa,PT,2022-01-31 19:09:18,39.05,-27.9833,58.82,75,12,23.49
483,Port Lincoln,AU,2022-01-31 19:09:19,-34.7333,135.8667,63.46,76,8,17.72
484,Paka,MY,2022-01-31 19:08:09,4.6374,103.4368,75.54,87,72,4.41
485,Chon Daen,TH,2022-01-31 19:09:19,16.1895,100.8596,75.42,48,12,0.85
486,Furano,JP,2022-01-31 19:09:20,43.2818,142.4743,12.45,92,100,5.5
487,Teguldet,RU,2022-01-31 19:09:20,57.3064,88.1667,-4.67,99,52,3.06
488,Lavrentiya,RU,2022-01-31 19:09:21,65.5833,-171.0,-3.68,88,35,9.78
489,Bonfim,BR,2022-01-31 19:09:21,3.0833,-59.95,91.02,39,98,3.56
490,Koshurnikovo,RU,2022-01-31 19:09:22,54.1667,93.3,-14.31,100,41,3.62
491,Kushmurun,KZ,2022-01-31 19:09:22,52.4503,64.6311,25.2,96,100,13.04
492,Asau,RO,2022-01-31 19:09:23,46.4333,26.4,35.96,67,100,5.75
493,Goldap,PL,2022-01-31 19:09:23,54.3063,22.3036,25.18,91,100,9.46
494,Kirensk,RU,2022-01-31 19:09:24,57.7853,108.1119,-1.91,99,100,2.8
495,Nouadhibou,MR,2022-01-31 19:09:24,20.931,-17.0347,65.68,81,100,17.87
496,Ust-Nera,RU,2022-01-31 19:09:25,64.5667,143.2,-18.29,100,99,2.08
497,Faya,SA,2022-01-31 19:09:25,18.3851,42.4509,55.92,77,1,5.46
498,Oromocto,CA,2022-01-31 19:10:26,45.8351,-66.4792,21.25,57,100,11.99
499,Labuhan,ID,2022-01-31 19:10:26,-6.8844,112.2051,78.08,87,100,7.87
500,Stryn,NO,2022-01-31 19:10:27,61.9045,6.7226,33.98,97,100,3.91
501,Broome,US,2022-01-31 19:10:27,42.2506,-75.833,30.79,51,0,4.0
502,Margate,GB,2022-01-31 19:10:27,51.3813,1.3862,42.75,67,46,3.0
503,San Rafael,AR,2022-01-31 19:10:28,-34.6177,-68.3301,83.32,17,0,8.48
504,Husavik,IS,2022-01-31 19:10:28,66.0449,-17.3389,18.86,94,100,5.12
505,Terrace,CA,2022-01-31 19:10:29,54.5163,-128.6035,28.56,93,100,2.1
506,Vardo,NO,2022-01-31 19:10:29,70.3705,31.1107,19.38,86,0,20.71
507,Lagos,NG,2022-01-31 19:08:11,6.5833,3.75,75.63,68,5,6.38
508,Vanimo,PG,2022-01-31 19:10:30,-2.6741,141.3028,75.2,83,100,6.15
509,Key Largo,US,2022-01-31 19:10:30,25.0865,-80.4473,71.02,50,0,13.13
510,Borogontsy,RU,2022-01-31 19:10:31,62.6683,131.1683,-30.12,100,100,2.21
511,Khuzhir,RU,2022-01-31 19:10:31,53.1939,107.3397,0.16,95,87,2.55
512,Vazante,BR,2022-01-31 19:10:32,-17.9869,-46.9078,78.51,76,99,5.37
513,Marystown,CA,2022-01-31 19:10:32,47.1666,-55.1483,33.85,100,100,8.01
514,Charlestown,AU,2022-01-31 19:10:32,-32.95,151.6667,72.21,96,11,3.65
515,Jalingo,NG,2022-01-31 19:10:33,8.8833,11.3667,75.25,15,5,5.5
516,Kaitong,CN,2022-01-31 19:10:34,44.8135,123.15,-9.54,100,56,4.97
517,Yang Talat,TH,2022-01-31 19:10:35,16.3998,103.3679,73.22,99,74,11.03
518,Pascagoula,US,2022-01-31 19:10:35,30.3658,-88.5561,68.41,49,0,8.05
519,Havre-Saint-Pierre,CA,2022-01-31 19:10:36,50.2334,-63.5986,15.49,76,100,14.74
520,Lomovka,RU,2022-01-31 19:10:36,53.9194,58.3672,22.12,99,100,2.71
521,Plettenberg Bay,ZA,2022-01-31 19:10:37,-34.0527,23.3716,73.67,86,100,4.7
522,Aktash,RU,2022-01-31 19:10:37,50.3,87.7333,-8.23,79,100,3.58
523,Tombouctou,ML,2022-01-31 19:10:38,20.0,-3.0,75.67,9,80,11.56
524,Vondrozo,MG,2022-01-31 19:10:38,-22.8167,47.2833,66.11,96,30,2.1
525,Oriximina,BR,2022-01-31 19:10:39,-1.7656,-55.8661,85.35,66,67,4.34
526,Varangaon,IN,2022-01-31 19:10:39,21.0167,75.9,67.69,24,0,1.19
527,Mandalgovi,MN,2022-01-31 19:10:40,45.7625,106.2708,2.79,57,0,6.13
528,Cortez,US,2022-01-31 19:10:40,37.3489,-108.5859,44.69,24,0,0.0
529,Hami,CN,2022-01-31 19:10:41,42.8,93.45,22.44,36,0,4.05
530,Almaznyy,RU,2022-01-31 19:10:42,48.0448,40.045,33.94,89,100,17.29
531,Wooster,US,2022-01-31 19:10:42,40.8051,-81.9351,35.64,53,6,4.36
532,Aguachica,CO,2022-01-31 19:10:42,8.3084,-73.6166,94.32,34,50,4.9
533,Ust-Maya,RU,2022-01-31 19:10:43,60.4167,134.5333,-15.7,99,100,2.24
534,Maningrida,AU,2022-01-31 19:10:44,-12.0667,134.2667,77.31,91,100,11.92
535,Piacabucu,BR,2022-01-31 19:10:44,-10.4056,-36.4344,84.0,66,8,9.91
536,Cap-Aux-Meules,CA,2022-01-31 19:10:45,47.3821,-61.8597,19.02,66,97,25.84
537,Shamary,RU,2022-01-31 19:10:45,57.3434,58.2199,11.12,99,92,2.91
538,Corinto,GR,2022-01-31 19:10:15,37.9407,22.9573,52.68,75,100,3.44
539,Kavieng,PG,2022-01-31 19:10:46,-2.5744,150.7967,80.01,80,100,6.8
540,Najran,SA,2022-01-31 19:10:46,17.4924,44.1277,67.3,31,3,4.18
541,General Pico,AR,2022-01-31 19:10:47,-35.6566,-63.7568,78.22,29,93,4.9
542,Henties Bay,NA,2022-01-31 19:11:47,-22.116,14.2845,68.86,81,100,2.98
543,Cento,IT,2022-01-31 19:09:04,44.726,11.2882,46.15,86,60,1.79
544,Khandyga,RU,2022-01-31 19:11:48,62.6667,135.6,-32.06,100,87,1.72
545,Labytnangi,RU,2022-01-31 19:11:48,66.6572,66.4183,-19.53,100,58,3.65
546,Rio Grande,BR,2022-01-31 19:11:49,-32.035,-52.0986,89.71,56,52,14.16
547,Torbat-E Jam,IR,2022-01-31 19:11:49,35.244,60.6225,41.94,39,10,2.1
548,Kontagora,NG,2022-01-31 19:08:11,10.3999,5.4695,78.22,10,100,6.22
549,Phuntsholing,BT,2022-01-31 19:11:50,26.8516,89.3884,55.33,69,37,4.45
550,Madingou,CG,2022-01-31 19:11:50,-4.1536,13.55,75.56,88,76,3.69
551,Gamboma,CG,2022-01-31 19:11:51,-1.8764,15.8644,83.71,44,83,0.89
552,Port Hedland,AU,2022-01-31 19:11:51,-20.3167,118.5667,82.45,83,100,12.66
553,The Valley,AI,2022-01-31 19:11:52,18.217,-63.0578,85.86,69,40,10.36
554,Mehamn,NO,2022-01-31 19:11:52,71.0357,27.8492,26.78,73,0,13.8
555,Richards Bay,ZA,2022-01-31 19:11:53,-28.783,32.0377,76.93,80,4,11.52
556,Port Blair,IN,2022-01-31 19:11:53,11.6667,92.75,74.32,74,90,6.93
557,Qesarya,IL,2022-01-31 19:11:54,32.5189,34.9046,53.91,70,50,8.63
558,Constantine,DZ,2022-01-31 19:09:14,36.365,6.6147,47.61,36,0,6.91
559,Kununurra,AU,2022-01-31 19:11:54,-15.7667,128.7333,78.78,83,100,8.05
560,Suihua,CN,2022-01-31 19:11:55,46.6406,126.9969,-17.61,100,75,2.8
561,Batemans Bay,AU,2022-01-31 19:11:56,-35.7167,150.1833,70.2,95,9,2.71
562,Siddapur,IN,2022-01-31 19:11:56,14.3333,74.8833,65.25,74,4,0.65
563,Comodoro Rivadavia,AR,2022-01-31 19:11:56,-45.8667,-67.5,80.46,16,0,24.16
564,Chapais,CA,2022-01-31 19:11:57,49.7834,-74.8492,-4.22,80,100,4.09
565,Komsomolskiy,UZ,2022-01-31 19:11:57,40.4272,71.7189,29.62,44,100,4.23
566,Cockburn Town,TC,2022-01-31 19:11:58,21.4612,-71.1419,73.02,76,97,25.41
567,Santa Barbara,US,2022-01-31 19:11:58,34.7333,-120.0343,59.32,32,100,1.99
568,Koungou,YT,2022-01-31 19:11:59,-12.7336,45.2042,82.11,78,0,6.91
569,Sandakan,MY,2022-01-31 19:11:59,5.8402,118.1179,76.3,85,64,1.97
570,Hay River,CA,2022-01-31 19:11:59,60.8156,-115.7999,-6.92,92,100,10.54
571,Marion,US,2022-01-31 19:12:00,39.7684,-86.1555,39.18,51,40,9.22
572,Barra Patuca,HN,2022-01-31 19:12:00,15.8,-84.2833,76.39,59,90,9.78
